,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,Drive type,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,Engine type,Transmission,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brakes,Rear Brakes,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Rear Drum Brake Dimensions,Brake Type,ABS Brakes Type,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,TPMS,Curb weight,Fuel tank capacity,Dead Weight Hitch - Max Tongue Weight,Dead Weight Hitch - Max Trailer Weight,Max Trailering Capacity,Weight Distributing Hitch - Max Tongue Weight,Weight Distributing Hitch - Max Trailer Weight,Length,Width,Height,Wheelbase,Front track,Rear track,Ground clearance,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,3rd Row Head Room,3rd Row Leg Room,3rd Row Shoulder Room,3rd Row Hip Room
30,,Subaru,Impreza WRX,2016,,,6-speed manual,All wheel drive,4.93 sec,,305 hp,"6,000",290 ft-lbs.,"4,000",,2.50 L,,6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,439 lbs.",15.90 gal.,,,,,,180.90 in.,70.70,58.10 in.,104.30 in.,,,4.90 in.,36.00 ft.,37.20 in.,43.30 in.,55.60 in.,52.10 in.,37.10 in.,35.40 in.,54.20 in.,,,,,
31,"$21,987",Subaru,Legacy,2016,4,5,Transmission: Lineartronic Continuously Variable -inc: 6-speed manual shift mode,All Wheel Drive,8.11 sec,30 mpg,175 hp,"5,800",174 ft-lbs.,"4,000",4,2.50 L,					Gas,Transmission: Lineartronic Continuously Variable -inc: 6-speed manual shift mode,,,,,,,,,3.90,3.67,Strut,Double Wishbone,					Front Disc Brakes,					Rear Disc Brakes,11.60 in.,11.80 in.,NA in.,					ABS Brakes,4-Wheel,P225/50HR18,P225/50HR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P225/50HR18,Compact,Aluminum,Aluminum,Aluminum,					Tire Pressure Monitor,"3,485 lbs.",18.50 gal.,,,,,,188.80 in.,72.40,59.00 in.,108.30 in.,62.20 in.,62.80 in.,5.90 in.,36.80 ft.,40.00 in.,42.90 in.,58.10 in.,55.50 in.,37.00 in.,38.10 in.,57.30 in.,55.00 in.,,,,
32,"$24,862",Subaru,Outback,2016,4,5,"Transmission: Lineartronic Continuously Variable -inc: 6-speed manual shift mode, X-mode and Hill Descent Control (HDC)",All Wheel Drive,,28 mpg,175 hp,"5,800",174 ft-lbs.,"4,000",4,2.50 L,					Gas,"Transmission: Lineartronic Continuously Variable -inc: 6-speed manual shift mode, X-mode and Hill Descent Control (HDC)",,,,,,,,,,3.67,Strut,Double Wishbone,					Front Disc Brakes,					Rear Disc Brakes,12.40 in.,11.80 in.,NA in.,					ABS Brakes,4-Wheel,P225/60HR18,P225/60HR18,18.00 in.,18.00 in.,7.00 in.,7.00 in.,P225/60HR18,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,,18.50 gal.,270 lbs,"2,700 lbs","2,700 lbs",270 lbs,"2,700 lbs",189.60 in.,72.40,66.10 in.,108.10 in.,61.80 in.,62.20 in.,8.70 in.,36.10 ft.,40.80 in.,42.90 in.,58.10 in.,55.50 in.,38.90 in.,38.10 in.,57.30 in.,55.00 in.,,,,
33,"$32,395",Subaru,WRX,2016,4,5,Transmission: 6-Speed Close-Ratio Manual,All Wheel Drive,,19 mpg,305 hp,"6,000",290 ft-lbs.,"4,000",4,2.50 L,					Gas,Transmission: 6-Speed Close-Ratio Manual,3.64,2.23,1.52,1.14,0.97,0.76,,,3.90,3.54,Strut,Double Wishbone,					Front Disc Brakes,					Rear Disc Brakes,13.00 in.,12.40 in.,NA in.,					ABS Brakes,4-Wheel,P245/40WR18,P245/40WR18,18.00 in.,18.00 in.,8.50 in.,8.50 in.,P245/40WR18,Compact,Forged Aluminum,Forged Aluminum,Steel,					Tire Pressure Monitor,,15.90 gal.,,,,,,180.90 in.,70.70,58.10 in.,104.30 in.,60.20 in.,60.60 in.,4.90 in.,36.00 ft.,37.20 in.,43.30 in.,55.60 in.,52.10 in.,37.10 in.,35.40 in.,54.20 in.,53.10 in.,,,,
34,"$17,491",Subaru,XV Crosstrek,2016,,, 5-speed manual, All wheel drive,,,148 hp,"6,200",145 ft-lbs.,"4,200",4,2.00 L,					Gas, 5-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90 gal.,,,,,,175.20 in.,70.10,63.60 in.,103.70 in.,,,8.70 in.,34.80 ft.,39.80 in.,43.50 in.,55.60 in.,52.20 in.,37.70 in.,35.40 in.,54.20 in.,53.10 in.,,,,
35,"$59,130",Tesla,Model S,2016,4,5,Transmission: 1-Speed Direct Drive,All Wheel Drive,3.88 sec,,518 hp,,,,,,					Electric,Transmission: 1-Speed Direct Drive,8.28,,,,,,,,9.73,,Double Wishbone,Multi-Link,					Front Disc Brakes,					Rear Disc Brakes,14.00 in.,14.40 in.,NA in.,					ABS Brakes,4-Wheel,P245/45YR19,P245/45YR19,19.00 in.,19.00 in.,8.00 in.,8.00 in.,P245/45YR19,NA,Aluminum,Aluminum,NA,					Tire Pressure Monitor,"4,647 lbs.",,,,,,,196.00 in.,77.30,56.50 in.,116.50 in.,65.40 in.,66.90 in.,,,38.80 in.,42.70 in.,57.70 in.,55.00 in.,35.30 in.,35.40 in.,55.00 in.,54.70 in.,,,,
36,"$59,940",Tesla,Model X,2016,4,5,Transmission: 1-Speed Direct Drive,All Wheel Drive,,,518 hp,,,,,,					Electric,Transmission: 1-Speed Direct Drive,8.28,,,,,,,,,,Double Wishbone,Multi-Link,					Front Disc Brakes,					Rear Disc Brakes,14.00 in.,14.40 in.,NA in.,					ABS Brakes,4-Wheel,P265/45VR20,P275/45VR20,20.00 in.,20.00 in.,9.00 in.,10.00 in.,P275/45VR20,NA,Aluminum,Aluminum,NA,					Tire Pressure Monitor,,,500 lbs,"5,000 lbs","5,000 lbs",500 lbs,"5,000 lbs",198.30 in.,81.50,66.00 in.,116.70 in.,65.40 in.,66.90 in.,7.20 in.,40.70 ft.,41.70 in.,41.20 in.,60.70 in.,55.60 in.,40.90 in.,38.40 in.,56.80 in.,59.00 in.,,,,
37,"$35,931",Toyota,4Runner,2016,4,5,Transmission: Electronic 5-Speed Automatic w/OD,Four Wheel Drive,,18 mpg,270 hp,"5,600",278 ft-lbs.,"4,400",6,4.00 L,					Gas,Transmission: Electronic 5-Speed Automatic w/OD,3.52,2.04,1.40,1.00,0.72,,,,,3.22,Double Wishbone,Multi-Link,					Front Disc Brakes,					Rear Disc Brakes,13.30 in.,12.30 in.,NA in.,					ABS Brakes,4-Wheel,P245/60SR20,P245/60SR20,20.00 in.,20.00 in.,7.50 in.,7.50 in.,P245/60SR20,Full-Size,Aluminum,Aluminum,Aluminum,					Tire Pressure Monitor,,23.00 gal.,500 lbs,"5,000 lbs","5,000 lbs",500 lbs,"5,000 lbs",190.70 in.,75.80,71.50 in.,109.80 in.,63.20 in.,63.20 in.,9.60 in.,37.40 ft.,38.60 in.,41.70 in.,57.80 in.,56.50 in.,38.60 in.,32.90 in.,57.80 in.,55.70 in.,,,,
38,"$32,764",Toyota,Avalon,2016,4,5,Transmission: 6-Speed ECT-i Automatic (U 660E),Front Wheel Drive,6.79 sec,24 mpg,268 hp,"6,200",248 ft-lbs.,"4,700",6,3.50 L,					Gas,Transmission: 6-Speed ECT-i Automatic (U 660E),3.30,1.90,1.42,1.00,0.71,0.61,,,3.24,4.15,Strut,Strut,					Front Disc Brakes,					Rear Disc Brakes,11.70 in.,11.10 in.,NA in.,					ABS Brakes,4-Wheel,P225/45VR18,P225/45VR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P225/45VR18,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"3,583 lbs.",17.00 gal.,100 lbs,"1,000 lbs",,100 lbs,"1,000 lbs",195.30 in.,72.20,57.50 in.,111.00 in.,62.60 in.,62.20 in.,5.50 in.,37.40 ft.,37.60 in.,42.10 in.,58.20 in.,55.10 in.,37.90 in.,39.20 in.,57.00 in.,54.60 in.,,,,
39,"$33,979",Toyota,Avalon Hybrid,2016,4,5,,Front Wheel Drive,,40 mpg,200 hp,"5,700",156 ft-lbs.,"4,500",4,2.50 L,					Gas,,,,,,,,,,3.54,,Strut,Strut,					Front Disc Brakes,					Rear Disc Brakes,11.70 in.,11.10 in.,NA in.,					ABS Brakes,4-Wheel,P215/55VR17,P215/55VR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P215/55VR17,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"3,682 lbs.",17.00 gal.,100 lbs,"1,000 lbs",,100 lbs,"1,000 lbs",195.30 in.,72.20,57.50 in.,111.00 in.,62.60 in.,62.20 in.,5.50 in.,40.00 ft.,37.60 in.,42.10 in.,58.20 in.,55.10 in.,37.90 in.,39.20 in.,57.00 in.,54.60 in.,,,,
40,"$21,699",Toyota,Camry,2016,4,5,,Front Wheel Drive,,41 mpg,200 hp,"5,700",156 ft-lbs.,"4,500",4,2.50 L,					Gas,,,,,,,,,,3.29,,Strut,Strut,					Front Disc Brakes,					Rear Disc Brakes,11.70 in.,11.10 in.,NA in.,					ABS Brakes,4-Wheel,P205/65VR16,P205/65VR16,16.00 in.,16.00 in.,7.00 in.,7.00 in.,P205/65VR16,Compact,Steel,Steel,Steel,					Tire Pressure Monitor,"3,485 lbs.",17.00 gal.,,,,,,190.90 in.,71.70,57.90 in.,109.30 in.,62.80 in.,62.40 in.,6.10 in.,,38.80 in.,41.60 in.,58.00 in.,54.50 in.,38.10 in.,38.90 in.,56.60 in.,54.50 in.,,,,
41,,Toyota,Camry Hybrid,2016,,, Continuously variable-speed automatic, Front wheel drive,8.29 sec,,200 hp,"5,700",,,4,2.50 L,					Hybrid, Continuously variable-speed automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,485 lbs.",17.00 gal.,,,,,,190.90 in.,71.70,57.90 in.,109.30 in.,,,6.10 in.,36.70 ft.,38.80 in.,41.60 in.,58.00 in.,54.50 in.,38.10 in.,38.90 in.,56.60 in.,54.50 in.,,,,
42,"$15,499",Toyota,Corolla,2016,4,5,,Front Wheel Drive,,,140 hp,"6,100",126 ft-lbs.,"4,000",4,1.80 L,					Gas,,,,,,,,,,4.76,2.60,Strut,Torsion Beam,					Front Disc Brakes,					Rear Drum Brakes,10.80 in.,9.10 in.,9.1 in.,					ABS Brakes,4-Wheel,P195/65SR15,P195/65SR15,15.00 in.,15.00 in.,6.00 in.,6.00 in.,P195/65SR15,Compact,Steel,Steel,Steel,					Tire Pressure Monitor,"2,855 lbs.",13.20 gal.,,,,,,182.60 in.,69.90,57.30 in.,106.30 in.,59.80 in.,59.90 in.,5.50 in.,35.60 ft.,38.30 in.,42.30 in.,54.80 in.,53.00 in.,37.10 in.,41.40 in.,54.80 in.,43.90 in.,,,,
43,"$40,892",Toyota,Highlander,2016,4,7,,All Wheel Drive,,28 mpg,280 hp,"5,800",215 ft-lbs.,"4,800",6,3.50 L,					Gas,,,,,,,,,,3.54,,Strut,Double Wishbone,					Front Disc Brakes,					Rear Disc Brakes,12.90 in.,12.20 in.,NA in.,					ABS Brakes,4-Wheel,P245/55SR19,P245/55SR19,19.00 in.,19.00 in.,7.50 in.,7.50 in.,P245/55SR19,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"4,861 lbs.",17.20 gal.,350 lbs,"3,500 lbs","3,500 lbs",350 lbs,"3,500 lbs",191.10 in.,75.80,68.10 in.,109.80 in.,64.40 in.,64.20 in.,8.00 in.,38.70 ft.,39.80 in.,44.20 in.,59.30 in.,57.20 in.,37.80 in.,38.40 in.,59.00 in.,57.10 in.,35.90 in.,26.70 in.,55.00 in.,45.60 in.
44,,Toyota,Highlander Hybrid,2016,,, Continuously variable-speed automatic, All wheel drive,7.32 sec,,280 hp,"5,800",,,6,3.50 L,					Hybrid, Continuously variable-speed automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,861 lbs.",17.20 gal.,,,,,,191.10 in.,75.80,68.10 in.,109.80 in.,,,8.00 in.,38.70 ft.,39.80 in.,44.20 in.,59.30 in.,57.20 in.,37.80 in.,38.40 in.,59.00 in.,57.10 in.,,,,
45,"$67,898",Toyota,Land Cruiser,2016,4,8,,Four Wheel Drive,,15 mpg,381 hp,"5,600",401 ft-lbs.,"3,600",8,5.70 L,					Gas,,4.79,2.81,1.84,1.43,1.21,1.00,0.82,0.67,,3.79,Double Wishbone,Multi-Link,					Front Disc Brakes,					Rear Disc Brakes,13.90 in.,13.60 in.,NA in.,					ABS Brakes,4-Wheel,P285/60VR18,P285/60VR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P285/60VR18,Full-Size,Aluminum,Aluminum,Aluminum,					Tire Pressure Monitor,,24.60 gal.,810 lbs,"8,100 lbs","8,100 lbs",810 lbs,"8,100 lbs",194.90 in.,77.90,74.00 in.,112.20 in.,65.00 in.,64.80 in.,9.10 in.,38.70 ft.,38.30 in.,42.90 in.,61.00 in.,59.40 in.,38.90 in.,34.40 in.,61.10 in.,58.60 in.,35.80 in.,28.30 in.,62.30 in.,56.60 in.
46,"$46,575",Toyota,Mirai,2016,4,4,Transmission: 1-Speed Automatic,Front Wheel Drive,10.03 sec,,151 hp,,247 ft-lbs.,,,,,Transmission: 1-Speed Automatic,,,,,,,,,,,Strut,Torsion Beam,					Front Disc Brakes,					Rear Disc Brakes,11.60 in.,11.40 in.,NA in.,					ABS Brakes,4-Wheel,P215/55WR17,P215/55WR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P215/55WR17,NA,Aluminum,Aluminum,NA,					Tire Pressure Monitor,"4,078 lbs.",32.30 gal.,,,,,,192.50 in.,71.50,60.40 in.,109.40 in.,60.40 in.,60.80 in.,5.10 in.,18.70 ft.,38.50 in.,42.50 in.,54.30 in.,53.40 in.,36.80 in.,30.10 in.,53.50 in.,52.40 in.,,,,
47,"$23,206",Toyota,Prius,2016,4,5,,Front Wheel Drive,,52 mpg,121 hp,"5,200",105 ft-lbs.,"3,600",4,1.80 L,					Gas,,,,,,,,,,4.11,,Strut,Double Wishbone,					Front Disc Brakes,					Rear Disc Brakes,10.00 in.,10.20 in.,NA in.,					ABS Brakes,4-Wheel,P195/65SR15,P195/65SR15,15.00 in.,15.00 in.,6.50 in.,6.50 in.,P195/65SR15,NA,Aluminum,Aluminum,NA,					Tire Pressure Monitor,"3,050 lbs.",11.30 gal.,,,,,,178.70 in.,69.30,58.10 in.,106.30 in.,60.20 in.,60.60 in.,,33.50 ft.,39.40 in.,43.20 in.,55.00 in.,53.40 in.,37.40 in.,33.40 in.,53.00 in.,51.90 in.,,,,
48,"$19,840",Toyota,Prius c,2016,4,5,,Front Wheel Drive,,,99 hp,"4,800",82 ft-lbs.,"4,000",4,1.50 L,					Gas,,,,,,,,,,,,Strut,Torsion Beam,					Front Disc Brakes,					Rear Drum Brakes,10.00 in.,9.00 in.,9 in.,					ABS Brakes,4-Wheel,P175/65HR15,P175/65HR15,15.00 in.,15.00 in.,5.00 in.,5.00 in.,P175/65HR15,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"2,496 lbs.",9.50 gal.,,,,,,157.30 in.,66.70,57.30 in.,100.40 in.,58.30 in.,58.10 in.,,31.40 ft.,37.90 in.,41.70 in.,52.30 in.,51.00 in.,36.40 in.,35.00 in.,51.70 in.,50.80 in.,,,,
49,"$25,057",Toyota,Prius v,2016,4,5,,Front Wheel Drive,,42 mpg,134 hp,"5,200",105 ft-lbs.,"4,000",4,1.80 L,					Gas,,,,,,,,,,4.11,,Strut,Torsion Beam,					Front Disc Brakes,					Rear Disc Brakes,10.80 in.,11.50 in.,NA in.,					ABS Brakes,4-Wheel,P215/50WR17,P215/50WR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P215/50WR17,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"3,340 lbs.",11.90 gal.,,,,,,182.90 in.,69.90,62.00 in.,109.40 in.,60.20 in.,60.50 in.,5.70 in.,38.10 ft.,39.60 in.,41.30 in.,55.90 in.,53.50 in.,38.60 in.,35.90 in.,55.20 in.,53.50 in.,,,,
50,"$20,857",Toyota,RAV4,2016,4,5,Transmission: 6-Speed Automatic,All Wheel Drive,8.22 sec,25 mpg,176 hp,"6,000",172 ft-lbs.,"4,100",4,2.50 L,					Gas,Transmission: 6-Speed Automatic,3.30,1.90,1.42,1.00,0.71,0.61,,,4.07,4.15,Strut,Double Wishbone,					Front Disc Brakes,					Rear Disc Brakes,10.80 in.,11.20 in.,NA in.,					ABS Brakes,4-Wheel,P225/65HR17,P225/65HR17,17.00 in.,17.00 in.,6.50 in.,6.50 in.,P225/65HR17,Compact,Steel,Steel,Steel,					Tire Pressure Monitor,"3,570 lbs.",15.90 gal.,150 lbs,"1,500 lbs","1,500 lbs",150 lbs,"1,500 lbs",181.10 in.,72.60,65.50 in.,104.70 in.,61.80 in.,61.80 in.,6.30 in.,34.80 ft.,39.80 in.,42.60 in.,57.30 in.,54.30 in.,38.90 in.,37.20 in.,55.40 in.,48.90 in.,,,,
51,"$22,979",Toyota,RAV4 Hybrid,2016,4,5,,All Wheel Drive,,33 mpg,194 hp,"5,700",152 ft-lbs.,"4,400",4,2.50 L,					Gas,,,,,,,,,,3.54,,Strut,Double Wishbone,					Front Disc Brakes,					Rear Disc Brakes,11.60 in.,11.10 in.,NA in.,					ABS Brakes,4-Wheel,P225/65HR17,P225/65HR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P225/65HR17,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"3,925 lbs.",12.30 gal.,175 lbs,"1,750 lbs","1,750 lbs",175 lbs,"1,750 lbs",181.10 in.,72.60,65.90 in.,104.70 in.,61.80 in.,61.80 in.,6.30 in.,34.80 ft.,39.80 in.,42.60 in.,57.30 in.,54.30 in.,38.90 in.,37.20 in.,55.40 in.,48.90 in.,,,,
52,"$46,445",Toyota,Sequoia,2016,4,8,Transmission: Electronic 6-Speed Automatic,Four Wheel Drive,,14 mpg,381 hp,"5,600",401 ft-lbs.,"3,600",8,5.70 L,					Gas,Transmission: Electronic 6-Speed Automatic,3.33,1.96,1.35,1.00,0.73,0.59,,,,3.06,Double Wishbone,Double Wishbone,					Front Disc Brakes,					Rear Disc Brakes,13.90 in.,13.60 in.,NA in.,					ABS Brakes,4-Wheel,P275/55HR20,P275/55HR20,20.00 in.,20.00 in.,8.00 in.,8.00 in.,P275/55HR20,Full-Size,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,,26.40 gal.,710 lbs,"7,100 lbs","7,100 lbs",710 lbs,"7,100 lbs",205.10 in.,79.90,77.00 in.,122.00 in.,67.90 in.,69.10 in.,10.00 in.,38.10 ft.,34.80 in.,42.50 in.,66.40 in.,62.50 in.,34.90 in.,40.90 in.,65.60 in.,59.90 in.,34.50 in.,35.30 in.,65.70 in.,50.40 in.
53,"$23,368",Toyota,Sienna,2016,4,7,Transmission: Electronic 6-Speed Automatic w/OD,Front Wheel Drive,7.94 sec,21 mpg,266 hp,"6,200",245 ft-lbs.,"4,700",6,3.50 L,					Gas,Transmission: Electronic 6-Speed Automatic w/OD,3.30,1.90,1.42,1.00,0.71,0.61,,,3.94,4.15,Strut,Torsion Beam,					Front Disc Brakes,					Rear Disc Brakes,12.90 in.,12.20 in.,NA in.,					ABS Brakes,4-Wheel,P235/60TR17,P235/60TR17,17.00 in.,17.00 in.,6.50 in.,6.50 in.,P235/60TR17,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"4,375 lbs.",20.00 gal.,350 lbs,"3,500 lbs",,350 lbs,"3,500 lbs",200.20 in.,78.10,68.90 in.,119.30 in.,67.70 in.,67.70 in.,6.50 in.,37.50 ft.,41.00 in.,40.50 in.,65.00 in.,58.60 in.,39.70 in.,37.60 in.,64.60 in.,66.10 in.,38.30 in.,36.30 in.,61.10 in.,50.30 in.
54,"$19,164",Toyota,Tacoma,2016,4,4,Transmission: 6-Speed Automatic -inc: electronic shift and gated shifter,Rear Wheel Drive,,21 mpg,159 hp,"5,200",180 ft-lbs.,"3,800",4,2.70 L,					Gas,Transmission: 6-Speed Automatic -inc: electronic shift and gated shifter,3.60,2.09,1.49,1.00,0.69,0.58,,,,3.73,Double Wishbone,Leaf,					Front Disc Brakes,					Rear Drum Brakes,10.80 in.,10.00 in.,10 in.,					ABS Brakes,4-Wheel,P245/75SR16,P245/75SR16,16.00 in.,16.00 in.,7.00 in.,7.00 in.,P245/75SR16,Full-Size,Styled Steel,Styled Steel,Steel,					Tire Pressure Monitor,,21.10 gal.,350 lbs,"3,500 lbs","3,500 lbs",350 lbs,"3,500 lbs",,74.40,70.60 in.,127.40 in.,,,,40.60 ft.,39.70 in.,42.90 in.,58.30 in.,57.20 in.,34.90 in.,24.60 in.,56.50 in.,51.70 in.,,,,
55,"$29,419",Toyota,Tundra,2016,4,6,"Transmission: Electronic 6-Speed Automatic w/OD -inc: intelligence (ECT-i), sequential shift mode and uphill/downhill shift logic",Four Wheel Drive,,16 mpg,310 hp,"5,600",327 ft-lbs.,"3,400",8,4.60 L,					Gas,"Transmission: Electronic 6-Speed Automatic w/OD -inc: intelligence (ECT-i), sequential shift mode and uphill/downhill shift logic",3.52,2.04,1.40,1.00,0.72,0.59,,,,3.22,Double Wishbone,Leaf,					Front Disc Brakes,					Rear Disc Brakes,13.90 in.,13.60 in.,NA in.,					ABS Brakes,4-Wheel,P255/70TR18,P255/70TR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P255/70TR18,Full-Size,Styled Steel,Styled Steel,Steel,					Tire Pressure Monitor,,26.40 gal.,640 lbs,"6,400 lbs","6,400 lbs",640 lbs,"6,400 lbs",,79.90,76.20 in.,145.70 in.,,,,44.00 ft.,39.70 in.,42.50 in.,65.70 in.,62.60 in.,38.90 in.,42.30 in.,65.50 in.,60.40 in.,,,,
56,"$13,664",Toyota,Yaris,2016,4,5,Transmission: 5-Speed Manual w/OD,Front Wheel Drive,9.14 sec,33 mpg,106 hp,"6,000",103 ft-lbs.,"4,200",4,1.50 L,					Gas,Transmission: 5-Speed Manual w/OD,3.54,1.90,1.31,0.97,0.81,,,,3.72,3.25,Strut,Torsion Beam,					Front Disc Brakes,					Rear Disc Brakes,10.80 in.,10.20 in.,NA in.,					ABS Brakes,4-Wheel,P195/50VR16,P195/50VR16,16.00 in.,16.00 in.,6.00 in.,6.00 in.,P195/50VR16,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"2,315 lbs.",11.10 gal.,,,,,,155.50 in.,66.70,59.40 in.,98.80 in.,57.50 in.,56.90 in.,5.50 in.,36.10 ft.,39.30 in.,40.60 in.,52.50 in.,50.00 in.,37.60 in.,33.30 in.,51.80 in.,50.10 in.,,,,
57,,Volkswagen,Beetle,2016,,, 6-speed shiftable automatic, Front wheel drive,8.39 sec,,170 hp,"4,800",184 ft-lbs.,"1,500",4,1.80 L,					Gas, 6-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,012 lbs.",14.50 gal.,,,,,,168.40 in.,71.20,58.50 in.,100.00 in.,,,5.70 in.,35.40 ft.,39.40 in.,41.30 in.,55.30 in.,,37.10 in.,31.40 in.,49.00 in.,,,,,
58,"$21,055",Volkswagen,Beetle Convertible,2016,2,4,Transmission: 6-Speed Automatic,Front Wheel Drive,8.83 sec,28 mpg,170 hp,"4,800",184 ft-lbs.,"1,500",4,1.80 L,					Gas,Transmission: 6-Speed Automatic,4.46,2.50,1.56,1.14,0.85,0.67,,,3.87,3.19,Strut,Multi-Link,					Front Disc Brakes,					Rear Disc Brakes,11.30 in.,10.70 in.,NA in.,					ABS Brakes,4-Wheel,P215/55HR17,P215/55HR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P215/55HR17,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"3,225 lbs.",14.50 gal.,,,,,,168.40 in.,71.20,58.00 in.,100.00 in.,62.10 in.,61.20 in.,5.60 in.,35.40 ft.,39.30 in.,41.30 in.,55.30 in.,,37.60 in.,31.40 in.,43.10 in.,,,,,
59,"$16,357",Volkswagen,Beetle Coupe,2016,2,4,Transmission: 6-Speed Automatic,Front Wheel Drive,8.39 sec,28 mpg,170 hp,"4,800",184 ft-lbs.,"1,500",4,1.80 L,					Gas,Transmission: 6-Speed Automatic,4.46,2.50,1.56,1.14,0.85,0.67,,,3.87,3.19,Strut,Multi-Link,					Front Disc Brakes,					Rear Disc Brakes,11.30 in.,10.70 in.,NA in.,					ABS Brakes,4-Wheel,P215/55HR17,P215/55HR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P215/55HR17,Compact,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"3,012 lbs.",14.50 gal.,,,,,,168.40 in.,71.20,58.50 in.,100.00 in.,62.20 in.,60.90 in.,5.70 in.,35.40 ft.,39.40 in.,41.30 in.,55.30 in.,,37.10 in.,31.40 in.,49.00 in.,,,,,
60,"$26,462",Volkswagen,CC,2016,4,5,Transmission: 6-Speed DSG Automatic w/Tiptronic,Front Wheel Drive,7.10 sec,25 mpg,200 hp,"5,100",207 ft-lbs.,"1,700",4,2.00 L,					Gas,Transmission: 6-Speed DSG Automatic w/Tiptronic,3.46,2.05,1.30,0.90,0.91,0.76,,,4.06,3.99,Strut,Multi-Link,					Front Disc Brakes,					Rear Disc Brakes,12.30 in.,11.10 in.,NA in.,					ABS Brakes,4-Wheel,P235/45HR17,P235/45HR17,17.00 in.,17.00 in.,8.00 in.,8.00 in.,P235/45HR17,Full-Size,Aluminum,Aluminum,Steel,					Tire Pressure Monitor,"3,369 lbs.",18.50 gal.,,,,,,189.10 in.,73.00,55.80 in.,106.70 in.,61.10 in.,61.40 in.,4.90 in.,37.40 ft.,37.40 in.,41.60 in.,56.00 in.,,36.60 in.,37.30 in.,54.70 in.,,,,,
61,"$23,485",Volkswagen,e-Golf,2016,4,5,Transmission: Single-Speed Automatic,Front Wheel Drive,12.27 sec,,115 hp,,199 ft-lbs.,,,,					Electric,Transmission: Single-Speed Automatic,2.70,,,,,,,,3.61,2.70,Strut,Multi-Link,					Front Disc Brakes,					Rear Disc Brakes,11.30 in.,10.70 in.,NA in.,					ABS Brakes,4-Wheel,P205/55HR16,P205/55HR16,16.00 in.,16.00 in.,6.50 in.,6.50 in.,P205/55HR16,NA,Aluminum,Aluminum,NA,					Tire Pressure Monitor,"3,380 lbs.",,,,,,,168.10 in.,70.80,57.10 in.,103.60 in.,60.80 in.,59.50 in.,5.00 in.,35.80 ft.,38.40 in.,41.20 in.,55.90 in.,,38.10 in.,35.60 in.,53.90 in.,,,,,
